StateId,StateName,CountyName,ReportYear,PercentDaysBadAirQuality
12,Florida,Polk,2013,0
12,Florida,Brevard,2000,0
12,Florida,Brevard,2009,0
12,Florida,Lee,2007,0
12,Florida,Volusia,2008,0
12,Florida,Citrus,2009,0
12,Florida,Miami-Dade,2001,0.278551532
12,Florida,Broward,2003,0
12,Florida,Lee,2004,0
12,Florida,Orange,2012,0
12,Florida,Brevard,2011,0
12,Florida,Leon,2013,0
12,Florida,Alachua,2011,0
12,Florida,Sarasota,2007,0
12,Florida,Manatee,2003,0
12,Florida,Citrus,2010,0
12,Florida,Broward,2002,0.549450549
12,Florida,Alachua,2012,0.819672131
12,Florida,Citrus,2011,0
12,Florida,Pinellas,2010,0
12,Florida,Citrus,2001,0
12,Florida,Marion,2007,1.724137931
12,Florida,Duval,2008,0
12,Florida,Broward,2012,0
12,Florida,Citrus,2002,0
12,Florida,Volusia,2009,0
12,Florida,Bay,2007,0.854700855
12,Florida,Marion,2006,0
12,Florida,Orange,2008,0
12,Florida,Leon,2002,0.854700855
12,Florida,Palm Beach,2008,0
12,Florida,Volusia,2001,0
12,Florida,Hillsborough,2011,0
12,Florida,Brevard,2003,0
12,Florida,Escambia,2012,0
12,Florida,Hillsborough,2008,0
12,Florida,Seminole,2000,0
12,Florida,Leon,2006,0
12,Florida,Bay,2003,0
12,Florida,Pinellas,2005,1.117318436
12,Florida,Miami-Dade,1999,0.684931507
12,Florida,Bay,2001,0
12,Florida,Escambia,2010,0
12,Florida,Miami-Dade,2000,0.586510264
12,Florida,Seminole,2012,0
12,Florida,Polk,2007,0.833333333
12,Florida,Seminole,2013,0
12,Florida,Alachua,2013,0
12,Florida,Manatee,2005,0.869565217
12,Florida,Polk,1999,1.298701299
12,Florida,Brevard,2006,0.826446281
12,Florida,Sarasota,2013,0
12,Florida,Palm Beach,2000,0.55401662
12,Florida,Leon,2001,0
12,Florida,Brevard,2007,0
12,Florida,Pinellas,2011,0
12,Florida,Brevard,2005,0.819672131
12,Florida,Pinellas,1999,0.56980057
12,Florida,Bay,2004,1.709401709
12,Florida,Polk,2004,0
12,Florida,Brevard,2002,0
12,Florida,Hillsborough,2002,0
12,Florida,Seminole,2005,0.775193798
12,Florida,Sarasota,2005,0.847457627
12,Florida,Hillsborough,2013,0
12,Florida,Leon,2008,0
12,Florida,Polk,2001,0.952380952
12,Florida,Alachua,1999,0
12,Florida,St. Lucie,1999,0
12,Florida,Alachua,2005,0.819672131
12,Florida,Duval,2010,0.274725275
12,Florida,Palm Beach,2001,0
12,Florida,Citrus,2013,0
12,Florida,Duval,2009,0
12,Florida,Orange,2006,0
12,Florida,Citrus,2005,0
12,Florida,Miami-Dade,2013,0
12,Florida,Broward,2013,0
12,Florida,Leon,2010,0
12,Florida,Escambia,2013,0
12,Florida,Seminole,2002,0
12,Florida,Pinellas,2003,0
12,Florida,Leon,2004,0.869565217
12,Florida,Broward,2008,0
12,Florida,Leon,1999,0.900900901
12,Florida,Manatee,2007,0
12,Florida,Polk,2009,0
12,Florida,Citrus,2006,0
12,Florida,Orange,2000,0
12,Florida,Orange,2005,1.101928375
12,Florida,St. Lucie,2006,0
12,Florida,Sarasota,2000,1.709401709
12,Florida,Broward,2004,0
12,Florida,Palm Beach,2012,0
12,Florida,Leon,2003,0
12,Florida,Citrus,2003,0
12,Florida,Citrus,2004,0.840336134
12,Florida,Manatee,2001,0.99009901
12,Florida,Palm Beach,2004,0
12,Florida,Volusia,2011,0.869565217
12,Florida,Volusia,2003,0
12,Florida,Citrus,2008,0
12,Florida,Sarasota,2012,0
12,Florida,Volusia,2006,0
12,Florida,Seminole,2003,0
12,Florida,Alachua,2009,0
12,Florida,Pinellas,2008,0
12,Florida,St. Lucie,2000,0
12,Florida,Duval,1999,0
12,Florida,Miami-Dade,2005,0
12,Florida,Alachua,2006,0
12,Florida,Sarasota,2001,0.862068966
12,Florida,Alachua,2003,0
12,Florida,Palm Beach,2009,0
12,Florida,Citrus,2000,0
12,Florida,Sarasota,1999,0
12,Florida,Hillsborough,2009,0
12,Florida,Orange,2003,0
12,Florida,Miami-Dade,2002,0.278551532
12,Florida,Marion,2004,0.909090909
12,Florida,Hillsborough,2010,0
12,Florida,Sarasota,2002,0
12,Florida,Duval,2006,0
12,Florida,St. Lucie,2004,0
12,Florida,Leon,2005,0.854700855
12,Florida,Duval,2007,2.191780822
12,Florida,Hillsborough,1999,0.576368876
12,Florida,Escambia,1999,0.892857143
12,Florida,Alachua,2000,0.81300813
12,Florida,Alachua,2010,0
12,Florida,Polk,2011,0
12,Florida,Alachua,2001,0
12,Florida,Orange,2011,0
12,Florida,Broward,2005,0
12,Florida,Seminole,2001,0
12,Florida,Leon,2007,2.727272727
12,Florida,Hillsborough,2004,0.279329609
12,Florida,Orange,2007,0.821917808
12,Florida,Marion,2003,0
12,Florida,Broward,2000,1.095890411
12,Florida,Bay,2006,0
12,Florida,Pinellas,2000,1.179941003
12,Florida,Polk,2002,0
12,Florida,Broward,2011,0.273972603
12,Florida,Orange,2013,0
12,Florida,Escambia,2003,0
12,Florida,Miami-Dade,2012,0.273972603
12,Florida,Bay,2002,0
12,Florida,Broward,2009,0
12,Florida,St. Lucie,2007,0
12,Florida,Escambia,2007,0
12,Florida,Orange,2009,0
12,Florida,Palm Beach,2006,0
12,Florida,Miami-Dade,2007,0.549450549
12,Florida,Santa Rosa,2003,0
12,Florida,Leon,2012,0
12,Florida,Escambia,2011,0
12,Florida,Brevard,2013,0
12,Florida,Hillsborough,2005,1.111111111
12,Florida,St. Lucie,2001,0
12,Florida,Seminole,2007,0.826446281
12,Florida,Duval,2013,0
12,Florida,Orange,2002,0
12,Florida,Pinellas,2012,0
12,Florida,Brevard,2001,0
12,Florida,Seminole,1999,0
12,Florida,Manatee,2000,0.99009901
12,Florida,Duval,2000,0.864553314
12,Florida,Lee,2006,0
12,Florida,Pinellas,2006,0
12,Florida,Lee,2013,0
12,Florida,Palm Beach,2002,0
12,Florida,Hillsborough,2001,0
12,Florida,Sarasota,2003,0
12,Florida,Duval,2003,0
12,Florida,Marion,2005,0.892857143
12,Florida,Miami-Dade,2011,0
12,Florida,Polk,2006,0
12,Florida,Polk,2008,0
12,Florida,Miami-Dade,2004,0.581395349
12,Florida,Manatee,2002,0
12,Florida,Broward,2010,0
12,Florida,Miami-Dade,2006,0
12,Florida,Pinellas,2013,0
12,Florida,Bay,2008,0
12,Florida,St. Lucie,2009,0
12,Florida,St. Lucie,2010,0
12,Florida,Escambia,2000,0.847457627
12,Florida,Seminole,2010,0
12,Florida,Sarasota,2006,0
12,Florida,Santa Rosa,2004,1.234567901
12,Florida,Citrus,2007,0
12,Florida,Palm Beach,2013,0
12,Florida,Hillsborough,2006,0
12,Florida,Lee,2009,0
12,Florida,Broward,2007,1.928374656
12,Florida,Bay,2005,0
12,Florida,Hillsborough,2000,1.369863014
12,Florida,St. Lucie,2005,0.970873786
12,Florida,Leon,2000,0.961538462
12,Florida,Sarasota,2010,0
12,Florida,Alachua,2002,0
12,Florida,St. Lucie,2003,0
12,Florida,Brevard,2008,0
12,Florida,Palm Beach,2010,0
12,Florida,Polk,2003,0
12,Florida,Seminole,2004,0
12,Florida,Polk,2000,0.970873786
12,Florida,Sarasota,2011,0
12,Florida,Pinellas,2007,0.867052023
12,Florida,Volusia,2010,0
12,Florida,Manatee,2004,0
12,Florida,Alachua,2007,4.87804878
12,Florida,Volusia,2005,0.826446281
12,Florida,Polk,2012,0
12,Florida,Lee,2005,0.862068966
12,Florida,Escambia,2004,1.428571429
13,Georgia,Cobb,2011,0
13,Georgia,Gwinnett,2013,0
13,Georgia,Clarke,2011,0
13,Georgia,Cobb,2006,1.515151515
13,Georgia,DeKalb,2002,1.098901099
13,Georgia,Hall,2012,0
13,Georgia,Washington,2006,1.694915254
13,Georgia,Fulton,2011,0
13,Georgia,Wilkinson,2004,1.680672269
13,Georgia,Glynn,2012,0
13,Georgia,Richmond,2005,1.612903226
13,Georgia,Washington,2013,0
13,Georgia,Clayton,2004,4.587155963
13,Georgia,Glynn,2013,0
13,Georgia,Lowndes,2005,0
13,Georgia,Clarke,2010,0
13,Georgia,Washington,2010,0
13,Georgia,Muscogee,2010,1.652892562
13,Georgia,Hall,2005,1.785714286
13,Georgia,Wilkinson,2002,0.952380952
13,Georgia,Clayton,1999,9.615384615
13,Georgia,Clarke,2013,0
13,Georgia,Paulding,1999,5.208333333
13,Georgia,Cobb,2010,0.293255132
13,Georgia,Fulton,2012,0
13,Georgia,Wilkinson,2006,0
13,Georgia,Chatham,2013,0
13,Georgia,Richmond,2002,0
13,Georgia,Paulding,2012,0
13,Georgia,Clarke,2009,0
13,Georgia,Walker,2001,0
13,Georgia,Houston,2010,0
13,Georgia,Clayton,2000,4
13,Georgia,Washington,1999,9.090909091
13,Georgia,Muscogee,2007,4.201680672
13,Georgia,Gwinnett,2007,0.892857143
13,Georgia,Walker,2011,0
13,Georgia,Hall,2007,0.925925926
13,Georgia,Chatham,2003,0.81300813
13,Georgia,Wilkinson,2011,0.99009901
13,Georgia,Richmond,2008,0.833333333
13,Georgia,Walker,2004,0
13,Georgia,Gwinnett,2008,0
13,Georgia,Houston,2005,0
13,Georgia,Glynn,2001,1.136363636
13,Georgia,Cobb,2013,0
13,Georgia,Glynn,2006,0
13,Georgia,Clayton,2008,0.869565217
13,Georgia,DeKalb,2013,0
13,Georgia,Hall,2010,0
13,Georgia,Hall,1999,2
13,Georgia,Chatham,1999,5.555555556
13,Georgia,Floyd,2004,0.909090909
13,Georgia,Wilkinson,2005,2.586206897
13,Georgia,Chatham,2012,0.869565217
13,Georgia,Floyd,2011,0.336700337
13,Georgia,Bibb,2006,0.8
13,Georgia,Fulton,2007,2.542372881
13,Georgia,Clarke,2005,0.943396226
13,Georgia,Houston,2002,1.818181818
13,Georgia,Paulding,2005,1.834862385
13,Georgia,Dougherty,2005,0.900900901
13,Georgia,Gwinnett,2001,4.651162791
13,Georgia,Chatham,2007,0.943396226
13,Georgia,Walker,2013,0
13,Georgia,Bibb,2012,0
13,Georgia,Paulding,2003,1.818181818
13,Georgia,Muscogee,2003,0
13,Georgia,Hall,2009,0
13,Georgia,Houston,2011,0
13,Georgia,Gwinnett,2000,5.660377358
13,Georgia,Walker,2006,0
13,Georgia,Muscogee,2002,1.639344262
13,Georgia,Hall,2013,0
13,Georgia,Clayton,2002,0.934579439
13,Georgia,Paulding,2013,0
13,Georgia,DeKalb,2003,2.216066482
13,Georgia,Hall,2003,0.917431193
13,Georgia,Clayton,2011,0
13,Georgia,Bibb,2011,0
13,Georgia,Gwinnett,2004,1.724137931
13,Georgia,Wilkinson,2000,4.672897196
13,Georgia,Glynn,1999,1.449275362
13,Georgia,DeKalb,2011,0
13,Georgia,Lowndes,2011,1.052631579
13,Georgia,Clarke,2002,0.943396226
13,Georgia,Richmond,2013,0
13,Georgia,Walker,2008,0.925925926
13,Georgia,Glynn,2010,0
13,Georgia,Richmond,2011,0.917431193
13,Georgia,Paulding,2011,0
13,Georgia,Wilkinson,1999,6.41025641
13,Georgia,Fulton,2000,6.64556962
13,Georgia,DeKalb,2007,2.228412256
13,Georgia,Richmond,2009,0.806451613
13,Georgia,Lowndes,2008,0
13,Georgia,Paulding,2008,0.862068966
13,Georgia,Cobb,2000,4.587155963
13,Georgia,Floyd,2006,0.877192982
13,Georgia,Muscogee,2001,3.225806452
13,Georgia,Muscogee,2005,1.6
13,Georgia,Hall,2008,1.052631579
13,Georgia,DeKalb,2008,0.276243094
13,Georgia,Paulding,2010,0
13,Georgia,Richmond,2012,0
13,Georgia,Lowndes,2012,0
13,Georgia,Houston,2009,0
13,Georgia,Clarke,2006,0
13,Georgia,DeKalb,2006,0
13,Georgia,Clarke,2001,3
13,Georgia,Chatham,2009,0.819672131
13,Georgia,Chatham,2006,0
13,Georgia,Fulton,2010,0.591715976
13,Georgia,Bibb,2002,1.680672269
13,Georgia,Richmond,2010,0
13,Georgia,Clayton,2007,2.542372881
13,Georgia,Gwinnett,2009,0
13,Georgia,Gwinnett,2003,5.172413793
13,Georgia,Houston,2000,4.761904762
13,Georgia,Fulton,2008,0.632911392
13,Georgia,Fulton,2001,4.761904762
13,Georgia,Chatham,2010,0
13,Georgia,Dougherty,2012,0.819672131
13,Georgia,Hall,2011,0
13,Georgia,Bibb,2013,0
13,Georgia,Richmond,2007,1.639344262
13,Georgia,Cobb,2012,0
13,Georgia,Bibb,2009,0.920245399
13,Georgia,Glynn,2000,0.943396226
13,Georgia,Glynn,2008,0
13,Georgia,Muscogee,2008,0.81300813
13,Georgia,Houston,2007,4.854368932
13,Georgia,Washington,2005,1.754385965
13,Georgia,Houston,2012,0
13,Georgia,Muscogee,1999,7.079646018
13,Georgia,Richmond,2004,3.278688525
13,Georgia,Washington,2000,0
13,Georgia,Cobb,2004,2.43902439
13,Georgia,Lowndes,2013,0
13,Georgia,Paulding,2004,0
13,Georgia,Hall,2001,1.769911504
13,Georgia,Walker,2005,1.724137931
13,Georgia,Clayton,2001,3.571428571
13,Georgia,Glynn,2005,0.877192982
13,Georgia,Muscogee,2011,0.952380952
13,Georgia,Richmond,2003,0.862068966
13,Georgia,Gwinnett,2012,0.840336134
13,Georgia,Chatham,2002,0
13,Georgia,Chatham,2011,4.545454545
13,Georgia,Muscogee,2006,0
13,Georgia,Bibb,2010,0
13,Georgia,Dougherty,2003,0
13,Georgia,Lowndes,2004,0
13,Georgia,Houston,2008,0
13,Georgia,Gwinnett,2002,0
13,Georgia,Cobb,2002,0
13,Georgia,Richmond,2001,0.847457627
13,Georgia,Chatham,2008,0.833333333
13,Georgia,DeKalb,2000,4.871060172
13,Georgia,Walker,2002,0
13,Georgia,Richmond,1999,7.142857143
13,Georgia,Hall,2004,0
13,Georgia,Fulton,2002,0.877192982
13,Georgia,Lowndes,2002,0
13,Georgia,DeKalb,2012,0
13,Georgia,Bibb,2005,1.612903226
13,Georgia,Lowndes,2000,1.851851852
13,Georgia,Wilkinson,2008,0
13,Georgia,DeKalb,2001,5.66572238
13,Georgia,Wilkinson,2003,1.694915254
13,Georgia,Fulton,2005,2.089552239
13,Georgia,Chatham,2001,1.666666667
13,Georgia,Fulton,2009,0
13,Georgia,Glynn,2007,2.083333333
13,Georgia,Wilkinson,2007,1.98019802
13,Georgia,Paulding,2001,0.892857143
13,Georgia,Clayton,2005,2.678571429
13,Georgia,Floyd,2001,2.083333333
13,Georgia,Wilkinson,2009,0.840336134
13,Georgia,Bibb,2007,4.745762712
13,Georgia,Lowndes,2007,1.886792453
13,Georgia,Dougherty,2013,0.555555556
13,Georgia,Clayton,2010,0
13,Georgia,Gwinnett,2011,0
13,Georgia,Bibb,2000,3.418803419
13,Georgia,Cobb,2005,2.43902439
13,Georgia,Hall,2002,0
13,Georgia,Dougherty,2011,0.320512821
13,Georgia,Houston,2003,0
13,Georgia,Dougherty,2002,0.952380952
13,Georgia,Washington,2001,2.173913043
13,Georgia,Floyd,2013,0
13,Georgia,Dougherty,2000,4.672897196
13,Georgia,Wilkinson,2001,3.921568627
13,Georgia,Cobb,1999,3.370786517
13,Georgia,Dougherty,2008,1.886792453
13,Georgia,Floyd,2003,2.727272727
13,Georgia,Walker,2009,0
13,Georgia,Bibb,1999,8.943089431
13,Georgia,Clayton,2003,3.539823009
13,Georgia,Clarke,1999,5.050505051
13,Georgia,Glynn,2011,1.351351351
13,Georgia,Floyd,2010,0.664451827
13,Georgia,Gwinnett,2005,1.886792453
13,Georgia,Clarke,2000,5.434782609
13,Georgia,Floyd,2009,0.597014925
13,Georgia,Dougherty,2007,2.777777778
13,Georgia,Cobb,2008,0.843881857
13,Georgia,DeKalb,1999,10.66282421
13,Georgia,Glynn,2002,0
13,Georgia,Lowndes,2003,0
13,Georgia,Hall,2006,0
13,Georgia,DeKalb,2005,2.51396648
13,Georgia,Glynn,2003,0
13,Georgia,Walker,2003,3.448275862
13,Georgia,Walker,2007,3.448275862
13,Georgia,Floyd,2000,4.04040404
13,Georgia,Clarke,2008,0
13,Georgia,Dougherty,2004,2.702702703
13,Georgia,Richmond,2000,5.172413793
13,Georgia,Bibb,2001,0.840336134
13,Georgia,Fulton,2013,0
13,Georgia,Paulding,2007,0.847457627
13,Georgia,Lowndes,2009,0
13,Georgia,Paulding,2006,0.862068966
13,Georgia,Gwinnett,2006,0
13,Georgia,Fulton,1999,9.677419355
13,Georgia,Washington,2003,0
13,Georgia,Dougherty,2006,0
13,Georgia,Cobb,2007,2.380952381
13,Georgia,Floyd,2007,3.125
13,Georgia,Washington,2002,1.818181818
13,Georgia,Paulding,2002,0
13,Georgia,Walker,2000,6.52173913
13,Georgia,Floyd,2008,0
13,Georgia,Washington,2009,0.917431193
13,Georgia,Washington,2004,1.724137931
13,Georgia,Chatham,2005,1.666666667
13,Georgia,Houston,2013,0
13,Georgia,Clayton,2013,0
13,Georgia,Muscogee,2004,2.34375
13,Georgia,DeKalb,2004,1.933701657
13,Georgia,Clarke,2012,0
13,Georgia,Glynn,2004,1.960784314
13,Georgia,Walker,2010,0
13,Georgia,Houston,2006,0
13,Georgia,Washington,2012,0
13,Georgia,Clarke,2007,0
13,Georgia,Dougherty,2009,0.561797753
13,Georgia,Dougherty,2010,1.034482759
13,Georgia,Wilkinson,2012,0
13,Georgia,Floyd,2002,0.917431193
13,Georgia,Clarke,2004,0.943396226
13,Georgia,Cobb,2003,3.149606299
13,Georgia,Fulton,2003,3.703703704
13,Georgia,Bibb,2008,0.662251656
13,Georgia,Cobb,2009,0
13,Georgia,Hall,2000,4.901960784
13,Georgia,Clarke,2003,0.917431193
13,Georgia,Washington,2011,0.99009901
13,Georgia,Dougherty,1999,3.333333333
13,Georgia,Glynn,2009,1.904761905
13,Georgia,Fulton,2004,3.170028818
13,Georgia,Floyd,2012,0
13,Georgia,Paulding,2009,0
13,Georgia,Paulding,2000,3.47826087
13,Georgia,Bibb,2003,0.806451613
13,Georgia,Clayton,2009,0
13,Georgia,Muscogee,2009,0.806451613
13,Georgia,Lowndes,2001,1.923076923
13,Georgia,Washington,2008,0
13,Georgia,Houston,2004,0
13,Georgia,Wilkinson,2013,0
13,Georgia,Gwinnett,2010,0
13,Georgia,Floyd,1999,9
13,Georgia,Chatham,2000,3.448275862
13,Georgia,Muscogee,2000,7.5
13,Georgia,Dougherty,2001,2.803738318
13,Georgia,Muscogee,2013,0
13,Georgia,Wilkinson,2010,0.925925926
13,Georgia,Clayton,2006,0
13,Georgia,Fulton,2006,0.854700855
13,Georgia,Lowndes,2010,1.818181818
13,Georgia,Cobb,2001,0.925925926
13,Georgia,Richmond,2006,0
13,Georgia,Houston,2001,2.127659574
13,Georgia,Chatham,2004,1.587301587
13,Georgia,Washington,2007,1.785714286
13,Georgia,Bibb,2004,3.2
13,Georgia,Floyd,2005,3.50877193
13,Georgia,DeKalb,2009,0.55401662
13,Georgia,Walker,2012,0
13,Georgia,Clayton,2012,0
13,Georgia,Lowndes,2006,0
13,Georgia,Muscogee,2012,0.826446281
13,Georgia,DeKalb,2010,0.27700831
15,Hawaii,Maui,2000,0
15,Hawaii,Maui,2005,0
15,Hawaii,Honolulu,2008,0
15,Hawaii,Maui,2003,0
15,Hawaii,Honolulu,2012,0
15,Hawaii,Honolulu,2010,0
15,Hawaii,Honolulu,2005,0.55401662
15,Hawaii,Maui,2004,0
15,Hawaii,Honolulu,2013,0
15,Hawaii,Honolulu,2009,0
15,Hawaii,Maui,1999,0
15,Hawaii,Maui,2006,0
15,Hawaii,Maui,2002,0
15,Hawaii,Honolulu,1999,0.557103064
15,Hawaii,Maui,2001,0
15,Hawaii,Honolulu,2000,0.557103064
15,Hawaii,Maui,2008,0
15,Hawaii,Maui,2007,0
15,Hawaii,Honolulu,2003,0.549450549
15,Hawaii,Honolulu,2006,0.819672131
15,Hawaii,Honolulu,2002,0.550964187
15,Hawaii,Honolulu,2007,0
15,Hawaii,Honolulu,2011,0
15,Hawaii,Honolulu,2004,0.552486188
15,Hawaii,Honolulu,2001,0.549450549
16,Idaho,Gem,2006,0
16,Idaho,Lemhi,2003,0
16,Idaho,Idaho,2004,0
16,Idaho,Bonner,1999,0.847457627
16,Idaho,Bonner,2000,1.739130435
16,Idaho,Kootenai,2002,1.136363636
16,Idaho,Bannock,2013,0
16,Idaho,Bonner,2003,0
16,Idaho,Shoshone,2009,1.966292135
16,Idaho,Valley,2003,0
16,Idaho,Bannock,2010,0
16,Idaho,Bannock,2000,4
16,Idaho,Power,2001,3.389830508
16,Idaho,Ada,2012,2.608695652
16,Idaho,Idaho,2005,0
16,Idaho,Bonner,2001,0
16,Idaho,Ada,2004,3.636363636
16,Idaho,Boise,2003,0
16,Idaho,Kootenai,2001,0.869565217
16,Idaho,Franklin,2012,0.840336134
16,Idaho,Bonneville,2003,0
16,Idaho,Franklin,2006,0.343642612
16,Idaho,Canyon,2006,0
16,Idaho,Bannock,2001,3.468208092
16,Idaho,Bonner,2004,0
16,Idaho,Bannock,2011,0
16,Idaho,Idaho,2002,0
16,Idaho,Bannock,2012,0
16,Idaho,Idaho,2007,3.448275862
16,Idaho,Boise,2004,0
16,Idaho,Bonner,2002,0
16,Idaho,Ada,2007,1
16,Idaho,Canyon,2009,0
16,Idaho,Nez Perce,1999,14.28571429
16,Idaho,Benewah,2010,0
16,Idaho,Caribou,2004,0
16,Idaho,Kootenai,1999,3.846153846
16,Idaho,Canyon,2007,0.408163265
16,Idaho,Bannock,1999,3.389830508
16,Idaho,Power,2004,3.225806452
16,Idaho,Bannock,2009,0
16,Idaho,Ada,2003,0
16,Idaho,Bonneville,1999,0
16,Idaho,Benewah,2011,0
16,Idaho,Canyon,1999,0.833333333
16,Idaho,Franklin,2005,7.006369427
16,Idaho,Lemhi,2011,1.754385965
16,Idaho,Ada,2005,0
16,Idaho,Latah,2002,0
16,Idaho,Lemhi,2007,7.142857143
16,Idaho,Canyon,2008,0
16,Idaho,Caribou,2003,0
16,Idaho,Ada,2006,0
16,Idaho,Boundary,2005,0
16,Idaho,Shoshone,2007,0.884955752
16,Idaho,Benewah,2005,1.538461538
16,Idaho,Caribou,2002,0
16,Idaho,Canyon,2000,3.278688525
16,Idaho,Idaho,2006,1.694915254
16,Idaho,Bonneville,2004,3.636363636
16,Idaho,Shoshone,2005,3.333333333
16,Idaho,Gem,2004,0
16,Idaho,Ada,2009,0
16,Idaho,Twin Falls,2002,0
16,Idaho,Power,2000,19.56521739
16,Idaho,Latah,2003,0
16,Idaho,Boundary,2003,0
16,Idaho,Lemhi,2008,0
16,Idaho,Canyon,2013,6.779661017
16,Idaho,Twin Falls,2001,0
16,Idaho,Power,2003,0
16,Idaho,Shoshone,2013,5.208333333
16,Idaho,Ada,2002,0.980392157
16,Idaho,Shoshone,2000,0
16,Idaho,Benewah,2007,0.847457627
16,Idaho,Bannock,2002,1.428571429
16,Idaho,Twin Falls,2000,0
16,Idaho,Ada,2000,3.546099291
16,Idaho,Gem,2005,1.666666667
16,Idaho,Canyon,2005,3.305785124
16,Idaho,Ada,1999,1.6
16,Idaho,Lemhi,2004,4
16,Idaho,Boise,2002,0
16,Idaho,Shoshone,2002,6.194690265
16,Idaho,Benewah,2003,5.769230769
16,Idaho,Franklin,2007,0.947867299
16,Idaho,Shoshone,2012,0
16,Idaho,Benewah,2009,0
16,Idaho,Canyon,2001,5.737704918
16,Idaho,Ada,2013,7.56302521
16,Idaho,Franklin,2008,1.111111111
16,Idaho,Kootenai,2003,0
16,Idaho,Nez Perce,2004,0
16,Idaho,Ada,2008,0
16,Idaho,Twin Falls,1999,2.040816327
16,Idaho,Twin Falls,2003,0
16,Idaho,Canyon,2002,3.305785124
16,Idaho,Canyon,2012,1.666666667
16,Idaho,Benewah,2008,0
16,Idaho,Franklin,2010,9.090909091
16,Idaho,Ada,2011,0
16,Idaho,Lemhi,2010,1.960784314
16,Idaho,Bonneville,2002,0
16,Idaho,Kootenai,2000,0
16,Idaho,Shoshone,2008,2.167182663
16,Idaho,Franklin,2009,3.80952381
16,Idaho,Nez Perce,2001,0
16,Idaho,Bonneville,2000,0
16,Idaho,Benewah,2006,1.428571429
16,Idaho,Shoshone,1999,0
16,Idaho,Shoshone,2006,0.869565217
16,Idaho,Franklin,2011,2.654867257
16,Idaho,Shoshone,2011,5.555555556
16,Idaho,Valley,2002,0
16,Idaho,Canyon,2003,0
16,Idaho,Ada,2010,0
16,Idaho,Franklin,2004,0
16,Idaho,Benewah,2004,1.492537313
16,Idaho,Nez Perce,2003,0
16,Idaho,Lemhi,2009,4.081632653
16,Idaho,Bannock,2006,0
16,Idaho,Shoshone,2004,2.5
16,Idaho,Benewah,2013,1.754385965
16,Idaho,Bannock,2004,1.612903226
16,Idaho,Canyon,2010,0
16,Idaho,Idaho,2003,0
16,Idaho,Power,2002,3.333333333
16,Idaho,Bonneville,2005,0
16,Idaho,Bannock,2005,1.587301587
16,Idaho,Power,2005,4
16,Idaho,Bonneville,2001,0
16,Idaho,Lemhi,2012,8.163265306
16,Idaho,Nez Perce,2002,0
16,Idaho,Boundary,2002,0
16,Idaho,Shoshone,2003,2.542372881
16,Idaho,Shoshone,2001,2.631578947
16,Idaho,Shoshone,2010,2.240896359
16,Idaho,Lemhi,2005,11.11111111
16,Idaho,Ada,2001,4
16,Idaho,Nez Perce,2000,0
16,Idaho,Franklin,2013,5.172413793
16,Idaho,Benewah,2012,1.694915254
16,Idaho,Boundary,2004,0
16,Idaho,Bannock,2008,0
16,Idaho,Bannock,2003,0
16,Idaho,Canyon,2004,4.098360656
16,Idaho,Lemhi,2013,4.62962963
16,Idaho,Canyon,2011,0
17,Illinois,Macon,2008,0
17,Illinois,Macon,2013,0
17,Illinois,McLean,2012,0
17,Illinois,Jersey,2008,0
17,Illinois,Kane,2001,1.694915254
17,Illinois,Will,2007,3.076923077
17,Illinois,Rock Island,2008,0
17,Illinois,McHenry,2001,0.847457627
17,Illinois,DuPage,2012,0
17,Illinois,St. Clair,2002,4.444444444
17,Illinois,Adams,2003,0
17,Illinois,Will,2010,1.515151515
17,Illinois,Champaign,2007,0
17,Illinois,Champaign,2005,6.153846154
17,Illinois,Peoria,2006,0.877192982
17,Illinois,La Salle,2008,0
17,Illinois,Rock Island,2013,0
17,Illinois,Winnebago,2000,2.702702703
17,Illinois,Lake,2001,0
17,Illinois,Rock Island,2007,1.886792453
17,Illinois,McHenry,2011,0
17,Illinois,Madison,2003,7.352941176
17,Illinois,Cook,2011,0.821917808
17,Illinois,Sangamon,2011,0
17,Illinois,McLean,2010,0.854700855
17,Illinois,McHenry,2013,0
17,Illinois,Winnebago,2005,6.896551724
17,Illinois,DuPage,2000,0.862068966
17,Illinois,Kane,2004,1.639344262
17,Illinois,Lake,2008,0
17,Illinois,Kane,2000,1.904761905
17,Illinois,Winnebago,2002,1.709401709
17,Illinois,Sangamon,2005,6.779661017
17,Illinois,Kane,2013,0
17,Illinois,McHenry,2000,1.785714286
17,Illinois,Rock Island,1999,3.50877193
17,Illinois,McHenry,2007,0.862068966
17,Illinois,Randolph,2005,0
17,Illinois,Winnebago,2006,0
17,Illinois,Adams,2005,3.50877193
17,Illinois,Kane,2012,1.538461538
17,Illinois,St. Clair,2003,1.587301587
17,Illinois,Peoria,2013,0
17,Illinois,Randolph,2001,0
17,Illinois,Peoria,2007,0.862068966
17,Illinois,Peoria,2009,0
17,Illinois,Hamilton,2007,1.851851852
17,Illinois,McLean,2006,0
17,Illinois,Will,2004,0
17,Illinois,McLean,2005,3.571428571
17,Illinois,Winnebago,2003,1.785714286
17,Illinois,Sangamon,2003,0.847457627
17,Illinois,Kane,2005,4.47761194
17,Illinois,Hamilton,2005,2.777777778
17,Illinois,Peoria,2004,0.917431193
17,Illinois,Rock Island,2003,0
17,Illinois,Champaign,1999,4
